Datetime,Open,High,Low,Close,Volume
2024-02-13 10:25:00,185.29,185.43,185.29,185.42,73437
2024-02-13 10:26:00,185.425,185.43,185.305,185.38,82110
2024-02-13 10:27:00,185.39,185.4479,185.35,185.37,79025
2024-02-13 10:28:00,185.36,185.41,185.28,185.32,79133
2024-02-13 10:29:00,185.33,185.48,185.33,185.4708,80876
2024-02-13 10:30:00,185.4799,185.6,185.425,185.58,104154
2024-02-13 10:31:00,185.5732,185.64,185.47,185.56,137685
2024-02-13 10:32:00,185.5699,185.5898,185.43,185.5,99002
2024-02-13 10:33:00,185.51,185.6,185.49,185.54,59360
2024-02-13 10:34:00,185.53,185.57,185.48,185.525,65096
2024-02-13 10:35:00,185.53,185.54,185.46,185.48,75665
2024-02-13 10:36:00,185.4712,185.53,185.36,185.49,110384
2024-02-13 10:37:00,185.49,185.63,185.4822,185.5101,118937
2024-02-13 10:38:00,185.525,185.62,185.5,185.6,89972
2024-02-13 10:39:00,185.6,185.78,185.54,185.7,89055
2024-02-13 10:40:00,185.7,185.7444,185.57,185.595,85551
2024-02-13 10:41:00,185.6,185.7103,185.59,185.655,66435
2024-02-13 10:42:00,185.66,185.78,185.66,185.775,88612
2024-02-13 10:43:00,185.7701,185.84,185.67,185.775,130537
2024-02-13 10:44:00,185.7775,185.89,185.74,185.84,121698
2024-02-13 10:45:00,185.83,185.895,185.77,185.87,86067
2024-02-13 10:46:00,185.8699,186.11,185.8699,186.065,149816
2024-02-13 10:47:00,186.065,186.1199,185.9,185.915,144811
2024-02-13 10:48:00,185.91,186.06,185.91,185.99,99625
2024-02-13 10:49:00,185.98,185.99,185.925,185.9762,69414
2024-02-13 10:50:00,185.97,186.06,185.79,185.84,102983
2024-02-13 10:51:00,185.84,185.92,185.7901,185.8601,81517
2024-02-13 10:52:00,185.87,186.0085,185.87,185.965,90926
2024-02-13 10:53:00,185.97,186.12,185.965,186.01,96580
2024-02-13 10:54:00,186.01,186.19,185.9999,186.185,89140
2024-02-13 10:55:00,186.18,186.18,185.975,185.98,92899
2024-02-13 10:56:00,185.98,186.05,185.92,185.98,146715
2024-02-13 10:57:00,185.99,186.05,185.8301,185.835,97847
2024-02-13 10:58:00,185.835,185.85,185.735,185.8,94776
2024-02-13 10:59:00,185.815,185.8799,185.755,185.85,59898
2024-02-13 11:00:00,185.85,185.96,185.83,185.92,76425
2024-02-13 11:01:00,185.9289,185.93,185.82,185.8744,54215
2024-02-13 11:02:00,185.88,185.8901,185.7499,185.82,57126
2024-02-13 11:03:00,185.83,185.95,185.81,185.89,100658
2024-02-13 11:04:00,185.89,186.01,185.89,185.985,89233
2024-02-13 11:05:00,185.985,186.025,185.8657,185.96,59881
2024-02-13 11:06:00,185.96,185.96,185.85,185.885,38438
2024-02-13 11:07:00,185.87,185.93,185.83,185.88,77664
2024-02-13 11:08:00,185.88,185.96,185.84,185.91,70860
2024-02-13 11:09:00,185.91,186.0,185.87,185.9001,52081
2024-02-13 11:10:00,185.9,185.97,185.83,185.85,66044
2024-02-13 11:11:00,185.85,185.94,185.81,185.93,42825
2024-02-13 11:12:00,185.93,185.93,185.835,185.84,42500
2024-02-13 11:13:00,185.84,185.89,185.825,185.8309,64028
2024-02-13 11:14:00,185.8399,185.845,185.7,185.702,67260
2024-02-13 11:15:00,185.7,185.74,185.67,185.7,55765
2024-02-13 11:16:00,185.71,185.7987,185.7,185.73,58337
2024-02-13 11:17:00,185.72,185.72,185.535,185.58,78742
2024-02-13 11:18:00,185.585,185.61,185.535,185.5531,46739
2024-02-13 11:19:00,185.56,185.5869,185.5,185.56,46285
2024-02-13 11:20:00,185.56,185.615,185.54,185.585,34261
2024-02-13 11:21:00,185.59,185.61,185.504,185.555,49026
2024-02-13 11:22:00,185.56,185.6,185.534,185.54,40039
2024-02-13 11:23:00,185.54,185.62,185.53,185.545,50027
2024-02-13 11:24:00,185.545,185.67,185.52,185.535,47802
2024-02-13 11:25:00,185.535,185.54,185.485,185.51,92458
2024-02-13 11:26:00,185.51,185.61,185.51,185.61,36968
2024-02-13 11:27:00,185.6,185.6199,185.53,185.542,33216
2024-02-13 11:28:00,185.5472,185.56,185.48,185.52,44583
2024-02-13 11:29:00,185.53,185.64,185.485,185.61,50484
2024-02-13 11:30:00,185.595,185.6,185.435,185.465,86637
2024-02-13 11:31:00,185.47,185.47,185.32,185.425,107369
2024-02-13 11:32:00,185.42,185.48,185.4,185.4,46528
2024-02-13 11:33:00,185.395,185.42,185.33,185.35,82651
2024-02-13 11:34:00,185.35,185.36,185.2701,185.295,46005
2024-02-13 11:35:00,185.295,185.428,185.28,185.41,53389
2024-02-13 11:36:00,185.415,185.63,185.415,185.62,59581
2024-02-13 11:37:00,185.62,185.67,185.565,185.565,52059
2024-02-13 11:38:00,185.565,185.62,185.55,185.575,29727
2024-02-13 11:39:00,185.58,185.6587,185.52,185.6587,43987
2024-02-13 11:40:00,185.655,185.7394,185.65,185.67,50826
2024-02-13 11:41:00,185.67,185.67,185.47,185.52,66880
2024-02-13 11:42:00,185.521,185.59,185.49,185.585,35872
2024-02-13 11:43:00,185.58,185.68,185.58,185.665,33242
2024-02-13 11:44:00,185.665,185.665,185.59,185.59,32482
2024-02-13 11:45:00,185.595,185.64,185.55,185.57,34647
2024-02-13 11:46:00,185.56,185.59,185.52,185.555,40808
2024-02-13 11:47:00,185.5501,185.66,185.5501,185.655,54488
2024-02-13 11:48:00,185.655,185.699,185.615,185.66,45729
2024-02-13 11:49:00,185.6655,185.67,185.56,185.6099,67269
2024-02-13 11:50:00,185.61,185.66,185.56,185.645,30507
2024-02-13 11:51:00,185.645,185.645,185.52,185.54,58548
2024-02-13 11:52:00,185.54,185.56,185.47,185.525,53775
2024-02-13 11:53:00,185.525,185.53,185.365,185.37,69337
2024-02-13 11:54:00,185.35,185.415,185.315,185.3737,47716
2024-02-13 11:55:00,185.375,185.4199,185.35,185.4043,34032
2024-02-13 11:56:00,185.39,185.39,185.28,185.35,50255
2024-02-13 11:57:00,185.3471,185.4389,185.34,185.42,68803
2024-02-13 11:58:00,185.4191,185.47,185.3884,185.3884,30395
2024-02-13 11:59:00,185.39,185.4199,185.37,185.41,27754
2024-02-13 12:00:00,185.41,185.445,185.33,185.38,30154
2024-02-13 12:01:00,185.37,185.4242,185.28,185.305,34089
2024-02-13 12:02:00,185.305,185.415,185.305,185.3942,30864
2024-02-13 12:03:00,185.39,185.3999,185.26,185.32,54143
2024-02-13 12:04:00,185.32,185.41,185.3127,185.385,37275
2024-02-13 12:05:00,185.38,185.43,185.353,185.41,29179
2024-02-13 12:06:00,185.41,185.4297,185.35,185.37,49583
2024-02-13 12:07:00,185.37,185.386,185.2516,185.31,52937
2024-02-13 12:08:00,185.305,185.395,185.305,185.3583,33140
2024-02-13 12:09:00,185.36,185.36,185.3,185.315,35898
2024-02-13 12:10:00,185.32,185.355,185.27,185.34,34125
2024-02-13 12:11:00,185.34,185.38,185.33,185.38,27940
2024-02-13 12:12:00,185.37,185.38,185.31,185.34,21679
2024-02-13 12:13:00,185.35,185.38,185.33,185.345,53655
2024-02-13 12:14:00,185.345,185.44,185.31,185.435,55792
2024-02-13 12:15:00,185.43,185.5599,185.4101,185.54,117515
2024-02-13 12:16:00,185.542,185.57,185.511,185.555,83408
2024-02-13 12:17:00,185.56,185.6298,185.54,185.55,61570
2024-02-13 12:18:00,185.54,185.59,185.5222,185.5614,38275
2024-02-13 12:19:00,185.56,185.585,185.525,185.555,42826
2024-02-13 12:20:00,185.555,185.6199,185.52,185.56,43904
2024-02-13 12:21:00,185.57,185.665,185.5649,185.6501,49184
2024-02-13 12:22:00,185.66,185.676,185.6325,185.665,38237
2024-02-13 12:23:00,185.6638,185.67,185.575,185.5997,53700
2024-02-13 12:24:00,185.595,185.629,185.58,185.6,46276
2024-02-13 12:25:00,185.61,185.62,185.5601,185.6,42127
2024-02-13 12:26:00,185.595,185.6271,185.47,185.51,67972
2024-02-13 12:27:00,185.51,185.5184,185.41,185.435,43060
2024-02-13 12:28:00,185.44,185.48,185.42,185.48,31364
2024-02-13 12:29:00,185.48,185.53,185.46,185.475,32609
2024-02-13 12:30:00,185.48,185.52,185.475,185.515,32284
2024-02-13 12:31:00,185.51,185.59,185.5005,185.57,37615
2024-02-13 12:32:00,185.5789,185.65,185.57,185.6418,47190
2024-02-13 12:33:00,185.64,185.69,185.61,185.65,47029
2024-02-13 12:34:00,185.6485,185.67,185.63,185.66,20702
2024-02-13 12:35:00,185.66,185.71,185.655,185.7014,39417
2024-02-13 12:36:00,185.7,185.705,185.5711,185.5803,54650
2024-02-13 12:37:00,185.58,185.655,185.53,185.65,56961
2024-02-13 12:38:00,185.655,185.685,185.61,185.62,52103
2024-02-13 12:39:00,185.615,185.67,185.595,185.66,35717
